decision_key,decision_status,resolved_policy_item_id,applied_status,applied_primary_strategy_id,applied_secondary_strategy_ids,reviewer_name,reviewer_notes
SRD-POL-008-61efd73109b1,reviewed,ITM-POL-008-01628,applied,STR-004,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-008-918f54f01e46,no_strategy,ITM-POL-008-01619,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-9b11cc8c3265,no_strategy,ITM-POL-008-01617,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-a891cbaeb34b,no_strategy,ITM-POL-008-01623,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-b519e5ec5527,no_strategy,ITM-POL-008-01629,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-caae2f780c95,no_strategy,ITM-POL-008-01624,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-ce4298cb4ef5,no_strategy,ITM-POL-008-01630,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-d98d4dfa0180,no_strategy,ITM-POL-008-01627,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-dc6b98889987,no_strategy,ITM-POL-008-01620,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-f4f99c30d2c7,no_strategy,ITM-POL-008-01621,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-008-fcf8f38c0cd7,no_strategy,ITM-POL-008-01626,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-018126e2273e,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-0da97cb75f17,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-18348871e5e3,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-1905734d244a,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-1a75056ae611,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-1ae6a7672fd8,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-1f7484ea436b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-23b8fa39ed24,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-27d46390a01e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-319240c341ca,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-31b90e11b4cb,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-3390c583e8ab,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-394b6ab7767c,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-4762a07ae1d6,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-47bc8dbf2575,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-4ae1da3542a5,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5502e827647c,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-553eabfd8cf9,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-55404d9d3dc5,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-571333df877c,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-5c5d3cd65a22,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-5e5b6732ca17,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-62f167070220,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-666cf74ab1a4,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-68d379b453e4,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7552c969f6d6,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-764bd8b55f94,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-783dbf2f7126,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7da48bc7eb44,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7f2539ad4859,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-838a53cf70b3,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-87b6809011cf,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-89657c0050ca,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-918a62df61f5,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-9337ebedf46d,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-9699705d7416,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ab0376bce2d7,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ad43b5e0a656,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ad5463f6faef,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-b6840e744dbd,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-b967f8a3eeea,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-bde3c0ffcc76,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-c8853a25b18b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d0c1b76788d7,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d18643c7860b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e2eac5d917c0,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e7840bc7d9eb,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-ead3008fc0bc,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-edde7418fa9f,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-f0b1793c149b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-f558c2c1c746,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fcc60bcdd1a2,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fdcb39fadadf,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fead73b86ef2,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ff0a204d052a,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ffb250c1fb72,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-2b038a6e9552,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5b9e5d6227e2,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5ea3077517e7,no_strategy,ITM-POL-009-RV-00010,applied,NO_STRATEGY,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7b8a0b31b657,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-a7b0c2b86a5b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d0d82fbb69b7,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-d62c39056b4a,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e0208433e1b6,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-0a9f581f74cd,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-22c4c2939cc6,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-58dfb33158f1,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-b032c052ff67,reviewed,ITM-POL-009-RV-00013,applied,STR-004,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-00f7f695fc99,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-02ee037d2ffc,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-03024e255314,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-03ec3a50963d,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-07a87b5a9803,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-07cbde12972a,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-07fdde059833,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-08f7b5dbf13e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0af8d7a53959,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-0b8b202e8808,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0bac3b5332a9,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0d5071230730,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0d68f6c09b7a,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0ea3b46eeba4,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-100a9b2b4928,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-103085204a4a,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1052f0e7c48b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1071de4019fb,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1294a82338f3,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-12b6fee520db,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-13976cdeb9c9,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-140feefa56cc,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1454d6ad450b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1704079bc43e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1869358abd03,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1b5614918d04,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1d6de67acfd0,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1dcd40adbf72,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1e6f051a2563,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-20b2817fbb6d,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-21e7d20ec6d2,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-227d1450274b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-228344e474b0,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-25f7cc4fdab1,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-29b023131f99,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-2f25fe68f77b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-313be32c2eed,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-317e06480deb,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-33b9a4c35166,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-379dbc1d2fa0,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-3a612c4d80fc,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-3e855debf17b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-3f19783c5677,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-3f72f34cd602,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-40064f80f987,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-433881ebaba5,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-439e2bf2d8d0,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-453a7aecb9eb,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-46897b1feb71,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-471c79fc8faa,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-493968ecad37,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4b9a59ffbdb9,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4c0b3c540c3c,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4e529048aeaf,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-4e8d92c206d2,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-51090e4c79c4,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5238b7224430,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5604eb5825ce,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5643fb40ac78,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-56e4bcf8d652,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5aa558eab317,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5ad8bd4fd27b,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5b543680524d,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5cede5cef34c,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-5e4b2420e2a1,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-60694f79d82b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-633f2842f8f7,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-63fb5ca0f287,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-6672bb114488,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-68b3c69ae147,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-6ad901a0963e,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-6b047b46f32e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-6be6233f38a1,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-70455525960b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-70501855b4d9,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-72ee2067b247,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-737d99a76d99,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-7442b1e603ec,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-769e2ca1f696,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-76bfaf391f5c,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-7980152e1f07,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-7ae93636a195,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-7b234bd672dd,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-7ff1423fb6bf,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-846dde115e7d,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-8551b8551cb5,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-87cb89273dff,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-8f9ca03662c5,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-8f9fc218a4b4,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-8fc71c703702,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-91dcf9a88eb1,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-924619d9ce22,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-92d5e979e893,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-92ed58399ecb,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-93b39c9a88ba,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-9418886489da,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-95636e240ad8,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-98818885d6e1,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-9892a1bc33d7,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-98ae6dc65bfb,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-994f59582842,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-9ab1a8ffc37f,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-9b50a62f3350,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a235313e51f9,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a23930a3da86,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a28e858e43c5,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a313ce71a90e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-a3525c273c6b,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a4c55510da4c,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a6d7cdf08f44,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-a7b8b85e2939,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-a9861015242c,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-aa48fe86fc4e,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-abe7a62bd036,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-af2600504ae7,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-af34490036fc,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-b0166d54de19,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-b316668fd2de,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-b32263f14bd5,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-b5c153520608,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-b6d34f311b32,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-b8541d9da26d,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-bb14966991f8,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-bbdec8ab0687,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-bc07ca1598a1,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-bc2e0fb1bfbb,reviewed,,inactive_missing_target,,,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-becc4fc27860,no_strategy,,inactive_missing_target,,,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
